HOSTKEY,NAME,DEPARTMENT,STATUS,DESCRIPTION,AUDIT_ACTION,AUDIT_STAMP,IN_TRANSFER,SEMESTER,DATA_FLOW,UNIT_CREDIT,ATTRIBUTES,PLANNEDSIZE,NAMED_GROUP,DEPARTMENT_NAME,UNITOFFERINGID
ELC001_L_ELC_3,ELC001_L_ELC_3,XPA,Y,UTAS Access Level 1,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC001|2|L|ELC02|2,0,T1SM,"Access, Participation & Partnerships",173777
ELC001_L_ELC_4,ELC001_L_ELC_4,XPA,Y,UTAS Access Level 1,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC001|2|L|ELC03|1,0,T1SM,"Access, Participation & Partnerships",173778
ELC001_L_ELC_5,ELC001_L_ELC_5,XPA,Y,UTAS Access Level 1,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC001|2|L|ELC04|1,0,T1SM,"Access, Participation & Partnerships",173779
ELC001_L_ELC_6,ELC001_L_ELC_6,XPA,Y,UTAS Access Level 1,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC001|2|L|ELC05|1,0,T1SM,"Access, Participation & Partnerships",173780
ELC001_L_ELC_7,ELC001_L_ELC_7,XPA,Y,UTAS Access Level 1,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC001|2|L|ELC06|1,0,T1SM,"Access, Participation & Partnerships",173781
ELC001_L_ELC_8,ELC001_L_ELC_8,XPA,Y,UTAS Access Level 1,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC001|2|L|ELC07|1,0,T1SM,"Access, Participation & Partnerships",173782
ELC001_L_ELC_9,ELC001_L_ELC_9,XPA,Y,UTAS Access Level 1,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC001|2|L|ELC08|1,0,T1SM,"Access, Participation & Partnerships",173783
ELC001_L_ELC_I,ELC001_L_ELC_I,XPA,Y,UTAS Access Level 1,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC001|2|L|ELC01|1,0,T1SM,"Access, Participation & Partnerships",173775
ELC002_H_ELC_10,ELC002_H_ELC_10,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC002|2|H|ELC08|1,0,T1SM,"Access, Participation & Partnerships",173794
ELC002_H_ELC_11,ELC002_H_ELC_11,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC002|2|H|ELC09|1,0,T1SM,"Access, Participation & Partnerships",173795
ELC002_H_ELC_12,ELC002_H_ELC_12,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC002|2|H|ELC03|2,0,T1SM,"Access, Participation & Partnerships",188781
ELC002_H_ELC_13,ELC002_H_ELC_13,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC002|2|H|ELC04|2,0,T1SM,"Access, Participation & Partnerships",188782
ELC002_H_ELC_14,ELC002_H_ELC_14,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC002|2|H|ELC05|2,0,T1SM,"Access, Participation & Partnerships",188785
ELC002_H_ELC_15,ELC002_H_ELC_15,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC002|2|H|ELC06|2,0,T1SM,"Access, Participation & Partnerships",188786
ELC002_H_ELC_16,ELC002_H_ELC_16,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC002|2|H|ELC07|2,0,T1SM,"Access, Participation & Partnerships",188789
ELC002_H_ELC_17,ELC002_H_ELC_17,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC002|2|H|ELC08|2,0,T1SM,"Access, Participation & Partnerships",188790
ELC002_H_ELC_18,ELC002_H_ELC_18,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC002|2|H|ELC09|2,0,T1SM,"Access, Participation & Partnerships",188793
ELC002_H_ELC_2,ELC002_H_ELC_2,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC002|2|H|ELC01|2,0,T1SM,"Access, Participation & Partnerships",173786
ELC002_H_ELC_3,ELC002_H_ELC_3,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC002|2|H|ELC02|1,0,T1SM,"Access, Participation & Partnerships",173787
ELC002_H_ELC_4,ELC002_H_ELC_4,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC002|2|H|ELC02|2,0,T1SM,"Access, Participation & Partnerships",173788
ELC002_H_ELC_5,ELC002_H_ELC_5,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC002|2|H|ELC03|1,0,T1SM,"Access, Participation & Partnerships",173789
ELC002_H_ELC_6,ELC002_H_ELC_6,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC002|2|H|ELC04|1,0,T1SM,"Access, Participation & Partnerships",173790
ELC002_H_ELC_7,ELC002_H_ELC_7,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC002|2|H|ELC05|1,0,T1SM,"Access, Participation & Partnerships",173791
ELC002_H_ELC_8,ELC002_H_ELC_8,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC002|2|H|ELC06|1,0,T1SM,"Access, Participation & Partnerships",173792
ELC002_H_ELC_9,ELC002_H_ELC_9,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC002|2|H|ELC07|1,0,T1SM,"Access, Participation & Partnerships",173793
ELC002_H_ELC_I,ELC002_H_ELC_I,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC002|2|H|ELC01|1,0,T1SM,"Access, Participation & Partnerships",173785
ELC002_L_ELC_10,ELC002_L_ELC_10,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC002|2|L|ELC09|1,0,T1SM,"Access, Participation & Partnerships",173805
ELC002_L_ELC_2,ELC002_L_ELC_2,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC002|2|L|ELC02|1,0,T1SM,"Access, Participation & Partnerships",173797
ELC002_L_ELC_3,ELC002_L_ELC_3,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC002|2|L|ELC02|2,0,T1SM,"Access, Participation & Partnerships",173798
ELC002_L_ELC_4,ELC002_L_ELC_4,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC002|2|L|ELC03|1,0,T1SM,"Access, Participation & Partnerships",173799
ELC002_L_ELC_5,ELC002_L_ELC_5,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC002|2|L|ELC04|1,0,T1SM,"Access, Participation & Partnerships",173800
ELC002_L_ELC_6,ELC002_L_ELC_6,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC002|2|L|ELC05|1,0,T1SM,"Access, Participation & Partnerships",173801
ELC002_L_ELC_7,ELC002_L_ELC_7,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC002|2|L|ELC06|1,0,T1SM,"Access, Participation & Partnerships",173802
ELC002_L_ELC_8,ELC002_L_ELC_8,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC002|2|L|ELC07|1,0,T1SM,"Access, Participation & Partnerships",173803
ELC002_L_ELC_9,ELC002_L_ELC_9,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC002|2|L|ELC08|1,0,T1SM,"Access, Participation & Partnerships",173804
ELC002_L_ELC_I,ELC002_L_ELC_I,XPA,Y,UTAS Access Level 2,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC002|2|L|ELC01|1,0,T1SM,"Access, Participation & Partnerships",173796
ELC003_H_ELC_10,ELC003_H_ELC_10,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC003|2|H|ELC08|1,0,T1SM,"Access, Participation & Partnerships",173815
ELC003_H_ELC_11,ELC003_H_ELC_11,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC003|2|H|ELC09|1,0,T1SM,"Access, Participation & Partnerships",173816
ELC003_H_ELC_12,ELC003_H_ELC_12,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC003|2|H|ELC03|2,0,T1SM,"Access, Participation & Partnerships",188795
ELC003_H_ELC_13,ELC003_H_ELC_13,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC003|2|H|ELC04|2,0,T1SM,"Access, Participation & Partnerships",188796
ELC003_H_ELC_14,ELC003_H_ELC_14,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC003|2|H|ELC05|2,0,T1SM,"Access, Participation & Partnerships",188799
ELC003_H_ELC_15,ELC003_H_ELC_15,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC003|2|H|ELC06|2,0,T1SM,"Access, Participation & Partnerships",188800
ELC003_H_ELC_16,ELC003_H_ELC_16,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC003|2|H|ELC07|2,0,T1SM,"Access, Participation & Partnerships",188803
ELC003_H_ELC_17,ELC003_H_ELC_17,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC003|2|H|ELC08|2,0,T1SM,"Access, Participation & Partnerships",188804
ELC003_H_ELC_18,ELC003_H_ELC_18,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC003|2|H|ELC09|2,0,T1SM,"Access, Participation & Partnerships",188807
ELC003_H_ELC_2,ELC003_H_ELC_2,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC003|2|H|ELC01|2,0,T1SM,"Access, Participation & Partnerships",173807
ELC003_H_ELC_3,ELC003_H_ELC_3,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC003|2|H|ELC02|1,0,T1SM,"Access, Participation & Partnerships",173808
ELC003_H_ELC_4,ELC003_H_ELC_4,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC003|2|H|ELC02|2,0,T1SM,"Access, Participation & Partnerships",173809
ELC003_H_ELC_5,ELC003_H_ELC_5,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC003|2|H|ELC03|1,0,T1SM,"Access, Participation & Partnerships",173810
ELC003_H_ELC_6,ELC003_H_ELC_6,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC003|2|H|ELC04|1,0,T1SM,"Access, Participation & Partnerships",173811
ELC003_H_ELC_7,ELC003_H_ELC_7,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC003|2|H|ELC05|1,0,T1SM,"Access, Participation & Partnerships",173812
ELC003_H_ELC_8,ELC003_H_ELC_8,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC003|2|H|ELC06|1,0,T1SM,"Access, Participation & Partnerships",173813
ELC003_H_ELC_9,ELC003_H_ELC_9,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC003|2|H|ELC07|1,0,T1SM,"Access, Participation & Partnerships",173814
ELC003_H_ELC_I,ELC003_H_ELC_I,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC003|2|H|ELC01|1,0,T1SM,"Access, Participation & Partnerships",173806
ELC003_L_ELC_10,ELC003_L_ELC_10,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC003|2|L|ELC09|1,0,T1SM,"Access, Participation & Partnerships",173826
ELC003_L_ELC_2,ELC003_L_ELC_2,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC003|2|L|ELC02|1,0,T1SM,"Access, Participation & Partnerships",173818
ELC003_L_ELC_3,ELC003_L_ELC_3,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC003|2|L|ELC02|2,0,T1SM,"Access, Participation & Partnerships",173819
ELC003_L_ELC_4,ELC003_L_ELC_4,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC003|2|L|ELC03|1,0,T1SM,"Access, Participation & Partnerships",173820
ELC003_L_ELC_5,ELC003_L_ELC_5,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC003|2|L|ELC04|1,0,T1SM,"Access, Participation & Partnerships",173821
ELC003_L_ELC_6,ELC003_L_ELC_6,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC003|2|L|ELC05|1,0,T1SM,"Access, Participation & Partnerships",173822
ELC003_L_ELC_7,ELC003_L_ELC_7,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC003|2|L|ELC06|1,0,T1SM,"Access, Participation & Partnerships",173823
ELC003_L_ELC_8,ELC003_L_ELC_8,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC003|2|L|ELC07|1,0,T1SM,"Access, Participation & Partnerships",173824
ELC003_L_ELC_9,ELC003_L_ELC_9,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC003|2|L|ELC08|1,0,T1SM,"Access, Participation & Partnerships",173825
ELC003_L_ELC_I,ELC003_L_ELC_I,XPA,Y,UTAS Access Level 3,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC003|2|L|ELC01|1,0,T1SM,"Access, Participation & Partnerships",173817
ELC004_H_ELC_10,ELC004_H_ELC_10,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC004|2|H|ELC08|1,0,T1SM,"Access, Participation & Partnerships",173836
ELC004_H_ELC_11,ELC004_H_ELC_11,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC004|2|H|ELC09|1,0,T1SM,"Access, Participation & Partnerships",173837
ELC004_H_ELC_12,ELC004_H_ELC_12,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC004|2|H|ELC03|2,0,T1SM,"Access, Participation & Partnerships",188810
ELC004_H_ELC_13,ELC004_H_ELC_13,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC004|2|H|ELC04|2,0,T1SM,"Access, Participation & Partnerships",188811
ELC004_H_ELC_14,ELC004_H_ELC_14,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC004|2|H|ELC05|2,0,T1SM,"Access, Participation & Partnerships",188814
ELC004_H_ELC_15,ELC004_H_ELC_15,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC004|2|H|ELC06|2,0,T1SM,"Access, Participation & Partnerships",188815
ELC004_H_ELC_16,ELC004_H_ELC_16,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC004|2|H|ELC07|2,0,T1SM,"Access, Participation & Partnerships",188818
ELC004_H_ELC_17,ELC004_H_ELC_17,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC004|2|H|ELC08|2,0,T1SM,"Access, Participation & Partnerships",188819
ELC004_H_ELC_18,ELC004_H_ELC_18,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC004|2|H|ELC09|2,0,T1SM,"Access, Participation & Partnerships",188822
ELC004_H_ELC_2,ELC004_H_ELC_2,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC004|2|H|ELC01|2,0,T1SM,"Access, Participation & Partnerships",173828
ELC004_H_ELC_3,ELC004_H_ELC_3,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC004|2|H|ELC02|1,0,T1SM,"Access, Participation & Partnerships",173829
ELC004_H_ELC_4,ELC004_H_ELC_4,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC004|2|H|ELC02|2,0,T1SM,"Access, Participation & Partnerships",173830
ELC004_H_ELC_5,ELC004_H_ELC_5,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC004|2|H|ELC03|1,0,T1SM,"Access, Participation & Partnerships",173831
ELC004_H_ELC_6,ELC004_H_ELC_6,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC004|2|H|ELC04|1,0,T1SM,"Access, Participation & Partnerships",173832
ELC004_H_ELC_7,ELC004_H_ELC_7,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC004|2|H|ELC05|1,0,T1SM,"Access, Participation & Partnerships",173833
ELC004_H_ELC_8,ELC004_H_ELC_8,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC004|2|H|ELC06|1,0,T1SM,"Access, Participation & Partnerships",173834
ELC004_H_ELC_9,ELC004_H_ELC_9,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC004|2|H|ELC07|1,0,T1SM,"Access, Participation & Partnerships",173835
ELC004_H_ELC_I,ELC004_H_ELC_I,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC004|2|H|ELC01|1,0,T1SM,"Access, Participation & Partnerships",173827
ELC004_L_ELC_10,ELC004_L_ELC_10,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC004|2|L|ELC09|1,0,T1SM,"Access, Participation & Partnerships",173847
ELC004_L_ELC_2,ELC004_L_ELC_2,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC004|2|L|ELC02|1,0,T1SM,"Access, Participation & Partnerships",173839
ELC004_L_ELC_3,ELC004_L_ELC_3,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC004|2|L|ELC02|2,0,T1SM,"Access, Participation & Partnerships",173840
ELC004_L_ELC_4,ELC004_L_ELC_4,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC004|2|L|ELC03|1,0,T1SM,"Access, Participation & Partnerships",173841
ELC004_L_ELC_5,ELC004_L_ELC_5,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC004|2|L|ELC04|1,0,T1SM,"Access, Participation & Partnerships",173842
ELC004_L_ELC_6,ELC004_L_ELC_6,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC004|2|L|ELC05|1,0,T1SM,"Access, Participation & Partnerships",173843
ELC004_L_ELC_7,ELC004_L_ELC_7,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC004|2|L|ELC06|1,0,T1SM,"Access, Participation & Partnerships",173844
ELC004_L_ELC_8,ELC004_L_ELC_8,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC004|2|L|ELC07|1,0,T1SM,"Access, Participation & Partnerships",173845
ELC004_L_ELC_9,ELC004_L_ELC_9,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC004|2|L|ELC08|1,0,T1SM,"Access, Participation & Partnerships",173846
ELC004_L_ELC_I,ELC004_L_ELC_I,XPA,Y,UTAS Access Level 4,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC004|2|L|ELC01|1,0,T1SM,"Access, Participation & Partnerships",173838
ELC005_H_ELC_10,ELC005_H_ELC_10,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC005|2|H|ELC08|1,0,T1SM,"Access, Participation & Partnerships",173857
ELC005_H_ELC_11,ELC005_H_ELC_11,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC005|2|H|ELC09|1,0,T1SM,"Access, Participation & Partnerships",173858
ELC005_H_ELC_12,ELC005_H_ELC_12,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC005|2|H|ELC03|2,0,T1SM,"Access, Participation & Partnerships",188823
ELC005_H_ELC_13,ELC005_H_ELC_13,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC005|2|H|ELC04|2,0,T1SM,"Access, Participation & Partnerships",188826
ELC005_H_ELC_14,ELC005_H_ELC_14,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC005|2|H|ELC05|2,0,T1SM,"Access, Participation & Partnerships",188827
ELC005_H_ELC_15,ELC005_H_ELC_15,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC005|2|H|ELC06|2,0,T1SM,"Access, Participation & Partnerships",188830
ELC005_H_ELC_16,ELC005_H_ELC_16,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC005|2|H|ELC07|2,0,T1SM,"Access, Participation & Partnerships",188831
ELC005_H_ELC_17,ELC005_H_ELC_17,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC005|2|H|ELC08|2,0,T1SM,"Access, Participation & Partnerships",188834
ELC005_H_ELC_18,ELC005_H_ELC_18,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC005|2|H|ELC09|2,0,T1SM,"Access, Participation & Partnerships",188836
ELC005_H_ELC_2,ELC005_H_ELC_2,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC005|2|H|ELC01|2,0,T1SM,"Access, Participation & Partnerships",173849
ELC005_H_ELC_3,ELC005_H_ELC_3,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC005|2|H|ELC02|1,0,T1SM,"Access, Participation & Partnerships",173850
ELC005_H_ELC_4,ELC005_H_ELC_4,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC005|2|H|ELC02|2,0,T1SM,"Access, Participation & Partnerships",173851
ELC005_H_ELC_5,ELC005_H_ELC_5,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC005|2|H|ELC03|1,0,T1SM,"Access, Participation & Partnerships",173852
ELC005_H_ELC_6,ELC005_H_ELC_6,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC005|2|H|ELC04|1,0,T1SM,"Access, Participation & Partnerships",173853
ELC005_H_ELC_7,ELC005_H_ELC_7,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC005|2|H|ELC05|1,0,T1SM,"Access, Participation & Partnerships",173854
ELC005_H_ELC_8,ELC005_H_ELC_8,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC005|2|H|ELC06|1,0,T1SM,"Access, Participation & Partnerships",173855
ELC005_H_ELC_9,ELC005_H_ELC_9,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC005|2|H|ELC07|1,0,T1SM,"Access, Participation & Partnerships",173856
ELC005_H_ELC_I,ELC005_H_ELC_I,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC005|2|H|ELC01|1,0,T1SM,"Access, Participation & Partnerships",173848
ELC005_L_ELC_10,ELC005_L_ELC_10,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC005|2|L|ELC09|1,0,T1SM,"Access, Participation & Partnerships",173868
ELC005_L_ELC_2,ELC005_L_ELC_2,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC005|2|L|ELC02|1,0,T1SM,"Access, Participation & Partnerships",173860
ELC005_L_ELC_3,ELC005_L_ELC_3,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC02,S,5,ELC005|2|L|ELC02|2,0,T1SM,"Access, Participation & Partnerships",173861
ELC005_L_ELC_4,ELC005_L_ELC_4,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC005|2|L|ELC03|1,0,T1SM,"Access, Participation & Partnerships",173862
ELC005_L_ELC_5,ELC005_L_ELC_5,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC005|2|L|ELC04|1,0,T1SM,"Access, Participation & Partnerships",173863
ELC005_L_ELC_6,ELC005_L_ELC_6,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC005|2|L|ELC05|1,0,T1SM,"Access, Participation & Partnerships",173864
ELC005_L_ELC_7,ELC005_L_ELC_7,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC06,S,5,ELC005|2|L|ELC06|1,0,T1SM,"Access, Participation & Partnerships",173865
ELC005_L_ELC_8,ELC005_L_ELC_8,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC07,S,5,ELC005|2|L|ELC07|1,0,T1SM,"Access, Participation & Partnerships",173866
ELC005_L_ELC_9,ELC005_L_ELC_9,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC005|2|L|ELC08|1,0,T1SM,"Access, Participation & Partnerships",173867
ELC005_L_ELC_I,ELC005_L_ELC_I,XPA,Y,UTAS Access Level 5,U,28/07/2016 13:57:57,0,ELC01,S,5,ELC005|2|L|ELC01|1,0,T1SM,"Access, Participation & Partnerships",173859
ELC006_H_ELC_10,ELC006_H_ELC_10,XPA,Y,UTAS Access Level 6,U,28/07/2016 13:57:57,0,ELC08,S,5,ELC006|2|H|ELC08|1,0,T1SM,"Access, Participation & Partnerships",173878
ELC006_H_ELC_11,ELC006_H_ELC_11,XPA,Y,UTAS Access Level 6,U,28/07/2016 13:57:57,0,ELC09,S,5,ELC006|2|H|ELC09|1,0,T1SM,"Access, Participation & Partnerships",173879
ELC006_H_ELC_12,ELC006_H_ELC_12,XPA,Y,UTAS Access Level 6,U,28/07/2016 13:57:57,0,ELC03,S,5,ELC006|2|H|ELC03|2,0,T1SM,"Access, Participation & Partnerships",188838
ELC006_H_ELC_13,ELC006_H_ELC_13,XPA,Y,UTAS Access Level 6,U,28/07/2016 13:57:57,0,ELC04,S,5,ELC006|2|H|ELC04|2,0,T1SM,"Access, Participation & Partnerships",188841
ELC006_H_ELC_14,ELC006_H_ELC_14,XPA,Y,UTAS Access Level 6,U,28/07/2016 13:57:57,0,ELC05,S,5,ELC006|2|H|ELC05|2,0,T1SM,"Access, Participation & Partnerships",188842
