rX,rY,rZ,rSpeed,bX,bY,bSpeed,sX,sY,sZ,sSpeed,dAng,bAng,bZ,bowlerEnd
-8.4763,0.375339,1.9625,146.41,-1.445,0.26533,116.655,10.06,-0.00221083,1.44524,107.996,16.5188,10.3365,0.0001,south
-8.4505,0.30909,1.97678,126.197,5.42876,-0.726232,107.672,10.06,-1.2306,0.581896,100.563,11.2503,8.14627,0.0001,south
-8.3622,0.41796,1.93412,140.778,-1.624,0.262573,113.846,10.06,-0.0590468,1.68342,108.457,16.7065,11.6564,0.0001,south
8.6085,-0.621765,1.9449,83.7916,-4.27607,-0.513565,69.1672,-10.06,-0.683566,0.721367,61.7714,16.1289,11.363,0.0001,north
8.7873,-0.569804,1.94699,81.3354,-6.53757,-0.0973347,64.2053,-10.06,-0.227915,0.676427,59.2563,17.6338,13.5152,0.0001,north
8.7482,-0.63676,1.9871,82.1035,-4.68105,-0.133905,67.2369,-10.06,-0.183082,0.859366,59.8402,16.3917,13.2966,0.0001,north
8.7395,-0.630913,1.97638,83.4995,-5.05559,-0.145378,67.363,-10.06,-0.208539,0.833739,60.1537,16.4439,13.3044,0.0001,north
8.7722,-0.657823,2.02405,83.4159,-4.88351,-0.0894509,66.6456,-10.06,-0.19086,0.7763,59.6175,16.2192,12.5965,0.0001,north
8.7355,-0.623312,1.96332,86.5528,-3.93405,-0.13452,72.9282,-10.06,-0.0881991,0.780666,64.5235,15.4148,11.3308,0.0001,north
-8.5261,0.373932,2.00314,145.484,4.25895,-0.217718,128.376,10.06,-0.529595,0.665151,116.793,10.8642,7.46781,0.0001,south
-8.3729,0.426058,1.96966,144.185,-1.2852,0.194822,117.464,10.06,-0.202651,1.46251,111.237,16.3083,10.1831,0.0001,south
-8.4173,0.427098,1.92372,127.061,1.65148,0.174075,109.237,10.06,-0.189843,1.0244,96.1762,13.4007,9.39104,0.0001,south
-8.4401,0.494801,1.98192,143.358,-2.2519,0.295213,110.954,10.06,-0.163054,1.98889,105.415,18.4826,12.821,0.0001,south
-8.4408,0.44059,1.94708,145.799,2.75052,0.0982144,124.126,10.06,-0.159444,0.810461,110.763,11.7942,7.79151,0.0001,south
-8.4815,0.418468,1.95687,146.538,-1.828,0.198315,114.611,10.06,-0.248255,1.65077,108.981,17.334,10.6489,0.0001,south
8.7276,-0.606567,2.00809,83.2156,-6.01778,-0.347313,68.637,-10.06,-0.492557,0.914094,62.4249,16.2451,15.4522,0.0001,north
8.866,1.32519,2.00632,80.6255,-6.89093,0.538428,59.2381,-10.06,0.153267,0.691313,54.715,17.4663,14.9566,0.0001,north
8.65,1.32369,1.94509,83.2399,-4.94782,0.738206,67.346,-10.06,0.301073,0.854611,60.4371,16.3852,13.3316,0.0001,north
8.5698,-0.697425,1.96293,85.4641,-4.12542,-0.0630064,70.7471,-10.06,0.0465921,0.740304,63.0041,15.774,11.273,0.0001,north
8.753,-0.662403,2.02993,81.1754,-5.14828,-0.181944,62.2597,-10.06,-0.279068,0.930953,55.664,16.9246,15.1328,0.0001,north
8.7739,-0.644742,2.00149,82.3636,-4.46647,0.00669993,68.3864,-10.06,0.160736,0.790481,61.3088,16.7502,12.1985,0.0001,north
-8.6511,0.693679,1.97925,136.745,0.55107,0.482986,114.165,10.06,0.191222,1.11522,108.365,13.6336,9.15503,0.0001,south
-8.6085,0.648759,2.00034,128.815,3.62966,0.147697,108.518,10.06,-0.187219,0.764965,98.2442,12.2657,8.47108,0.0001,south
-8.69,0.683224,1.96635,136.659,2.20007,0.265904,116.396,10.06,-0.133184,0.865308,102.559,12.3412,8.22583,0.0001,south
-8.3696,0.716042,1.88794,140.205,-2.1757,0.529669,108.467,10.06,0.223572,1.85021,103.168,17.9108,12.5673,0.0001,south
-8.3366,0.676332,1.86369,140.109,-2.6673,0.516356,106.792,10.06,0.266494,2.01967,100.373,18.9503,12.7812,0.0001,south
-8.5086,0.715205,1.97039,125.889,1.67115,0.401262,107.464,10.06,-0.0193975,1.04633,94.6996,13.159,9.57505,0.0001,south
8.7223,1.36477,1.93646,85.1561,-6.04464,0.640188,61.24,-10.06,0.0504586,0.693496,55.3988,16.1323,13.3152,0.0001,north
8.8138,-0.642037,2.02091,84.4705,-5.73801,-0.00608737,68.003,-10.06,-0.0878527,0.681002,61.9119,16.0811,11.9785,0.0001,north
8.7589,-0.602703,1.95982,86.6711,-5.56423,-0.00247614,66.7925,-10.06,-0.05201,0.789875,60.2442,15.6882,13.3101,0.0001,north
8.6947,-0.721539,1.94425,87.7734,-3.78123,-0.271971,75.1637,-10.06,-0.274449,0.719997,67.5681,15.2915,10.4487,0.0001,north
8.8447,-0.705226,2.03813,81.6017,-6.79679,-0.398826,60.6679,-10.06,-0.67175,0.766848,55.7621,16.8116,15.9103,0.0001,north
8.7191,1.30376,2.00337,84.2279,-6.00155,0.594737,63.6419,-10.06,0.105728,0.771113,57.9625,16.1743,13.9772,0.0001,north
-8.7495,-0.86187,1.95668,138.697,2.48319,-0.278392,120.161,10.06,-0.0198714,0.662697,108.637,11.9986,6.5931,0.0001,south
-8.6103,-1.03283,1.97135,125.717,6.68328,-0.522786,108.861,10.06,-0.434981,0.421388,102.923,10.8482,7.5141,0.0001,south
-8.5632,-1.00269,1.9331,139.501,3.22647,-0.502411,121.46,10.06,-0.359113,0.778783,109.564,11.2809,7.91768,0.0001,south
-8.4945,-1.04155,1.94521,139.471,2.33298,-0.422257,119.925,10.06,-0.0615061,0.827926,105.758,12.1204,7.90477,0.0001,south
-8.5205,-0.980028,1.90379,143.154,3.07122,-0.459926,121.404,10.06,-0.201456,0.760312,108.744,11.5326,7.67681,0.0001,south
-8.4888,-0.959421,1.95422,137.883,2.57939,-0.455544,120.853,10.06,-0.201817,0.694939,107.277,11.6953,6.96104,0.0001,south
8.625,1.28658,1.9997,82.3019,-4.02521,0.601345,62.9825,-10.06,-0.291866,0.918536,54.8901,16.4833,14.2527,0.0001,north
8.8647,1.35674,2.03143,82.943,-4.60756,0.505155,63.6786,-10.06,-0.265916,0.744017,56.8381,16.5448,12.4943,0.0001,north
8.6545,-0.624509,1.9672,81.397,-5.3014,0.145408,63.1639,-10.06,0.211806,0.81183,56.9893,17.1783,13.7432,0.0001,north
8.7491,-0.665289,2.04506,81.4693,-5.26184,0.0392668,65.2221,-10.06,0.0959059,0.68792,58.9165,17.0422,12.0173,0.0001,north
8.7429,-0.699403,2.01343,83.3475,-6.29616,-0.261767,64.9278,-10.06,-0.376755,0.77658,59.5314,16.6104,14.4022,0.0001,north
8.7209,-0.650248,2.04874,82.2777,-4.7377,-0.148733,64.0836,-10.06,-0.183289,0.820017,56.9426,16.7289,13.4063,0.0001,north
-8.7594,-1.02923,1.96653,131.877,3.5798,-0.429055,108.222,10.06,-0.133706,0.711079,97.2946,11.9573,8.03438,0.0001,south
-8.4021,-1.06929,1.89891,139.696,-1.7043,-0.697202,113.211,10.06,-0.157855,1.59222,103.823,16.4519,11.0015,0.0001,south
-8.7606,-0.961107,1.94844,140.824,2.44711,-0.506736,119.034,10.06,-0.330463,0.747112,105.639,11.9151,7.31882,0.0001,south
-8.6152,-1.10846,1.92185,143.997,5.01131,-0.17286,122.011,10.06,0.10197,0.539288,112.779,10.4285,6.89138,0.0001,south
-8.4439,-0.977385,1.94555,130.848,4.71427,-0.181839,114.677,10.06,0.102473,0.65889,104.835,11.1628,8.12557,0.0001,south
-8.5751,-1.12769,1.92893,142.806,4.19712,-0.254937,123.778,10.06,-0.0240101,0.642024,112.913,10.8972,7.28538,0.0001,south
8.6281,1.27743,1.98123,83.9409,-4.66885,0.750527,68.3332,-10.06,0.349127,0.830669,61.0116,15.7795,12.7747,0.0001,north
8.7531,1.29924,1.94181,84.345,-5.22499,0.71166,64.8631,-10.06,0.202931,0.786314,58.0629,16.5522,13.1549,0.0001,north
8.9139,-0.728172,2.0523,85.6314,-5.85332,-0.0888709,67.0521,-10.06,-0.110557,0.76497,61.1841,16.3709,13.367,0.0001,north
8.6629,-0.681456,2.03641,83.3894,-5.40615,0.00137112,65.458,-10.06,-0.173579,0.728534,58.9851,16.5457,12.5443,0.0001,north
8.8118,-0.669525,1.97207,83.1848,-4.65071,-0.190104,66.9373,-10.06,-0.302545,0.833716,59.2415,16.7774,13.0617,0.0001,north
8.6902,-0.690789,1.98145,84.7994,-4.71654,-0.309083,67.3458,-10.06,-0.135151,0.751446,60.414,15.8685,12.132,0.0001,north
-8.836,-0.536059,1.95835,83.2148,0.88228,-0.491113,70.1268,10.06,-0.895647,0.200497,60.2653,16.5588,8.61353,0.0001,south
-8.7939,-0.499468,1.96124,81.6347,3.36022,-0.296003,70.6942,10.06,-0.475164,0.719842,62.5807,15.9806,10.9936,0.0001,south
-8.7854,-0.520361,1.97017,85.0962,3.06879,-0.315614,70.4109,10.06,-0.561197,0.729448,61.4739,15.7063,11.2306,0.0001,south
-8.9024,-0.449543,1.96658,86.007,3.69709,-0.19694,69.873,10.06,-0.446204,0.728132,61.6033,15.904,11.2064,0.0001,south
-8.9643,-0.490003,2.03421,85.5594,7.10111,-0.102428,63.8135,10.06,-0.305529,0.569815,59.6002,15.7458,12.8698,0.0001,south
-8.8438,-0.442901,1.93058,84.3235,4.02161,-0.178981,71.196,10.06,-0.345005,0.657272,63.6057,15.922,10.459,0.0001,south
8.7853,-0.593572,2.06199,85.8997,-5.37772,-0.00664503,68.3833,-10.06,-0.0151107,0.806608,61.7571,16.0908,13.1403,0.0001,north
8.777,-0.757334,1.98896,83.0814,-4.93045,-0.0543216,65.951,-10.06,-0.0360139,0.65807,59.3632,16.5711,11.4788,0.0001,north
8.8216,-0.711841,2.03536,81.2244,-5.58539,-0.269222,64.9106,-10.06,-0.35747,0.611161,59.2958,16.8009,11.3703,0.0001,north
8.8601,-0.654444,2.06213,80.9864,-4.34226,-0.11901,65.1525,-10.06,-0.101751,0.876974,57.7634,16.9093,13.5597,0.0001,north
8.7057,-0.667258,1.93253,87.9786,-5.52559,-0.3086,76.3983,-10.06,-0.340502,0.547848,70.1221,15.3457,9.31448,0.0001,north
9.1387,-0.752399,2.04028,83.7901,-6.56991,-0.0605089,64.0106,-10.06,0.0102492,0.664393,59.2455,17.1682,13.3373,0.0001,north
-8.5064,-0.806381,1.99798,126.933,3.8969,-0.198083,107.221,10.06,0.152533,0.655322,96.7854,11.8046,7.7006,0.0001,south
-8.505,-0.781555,1.98457,132.852,2.18572,-0.364926,110.654,10.06,-0.11463,0.885825,97.8431,12.8099,8.62636,0.0001,south
-8.5475,-0.762286,1.99629,128.048,3.26399,-0.414471,107.443,10.06,-0.206633,0.739886,96.084,12.1103,8.09893,0.0001,south
-8.4385,-0.835902,1.97101,132.078,4.76449,-0.159606,111.245,10.06,0.0683727,0.483693,101.839,11.2889,6.40115,0.0001,south
-8.5057,-0.809005,1.97117,134.7,4.63488,-0.47167,112.749,10.06,-0.370455,0.601295,104.084,11.484,7.44628,0.0001,south
-8.3377,-0.775831,1.99586,132.792,2.59056,-0.344247,111.471,10.06,-0.155228,0.826256,98.5825,12.6689,8.3276,0.0001,south
9.1253,-0.548597,1.95427,81.1024,-9.931624,0.00321049,62.459,-10.06,0.00571353,0.0789401,62.2393,18.7523,18.7728,0.0001,north
8.7952,-0.450592,1.94601,82.337,-5.06091,-0.288605,69.1925,-10.06,-0.428145,0.586016,62.6954,16.4312,10.266,0.0001,north
8.9857,-0.453523,1.96449,82.1026,-7.57992,-0.130116,67.1065,-10.06,-0.124924,0.780626,62.8688,16.9689,18.7058,0.0001,north
8.9336,-0.506242,1.9617,84.0296,-5.89591,-0.188447,70.3949,-10.06,-0.262693,0.604102,64.5828,15.8305,10.9122,0.0001,north
8.9498,-0.464681,1.94163,82.0634,-6.34241,0.171724,66.6305,-10.06,0.0577711,0.598094,61.3627,16.6257,11.7629,0.0001,north
9.0554,-0.467984,1.97085,82.5068,-8.07718,-0.107975,64.915,-10.06,-0.0938692,0.593906,61.7701,17.4198,17.3557,0.0001,north
-8.0967,-0.809385,1.94213,126.029,1.73173,-0.465102,107.515,10.06,-0.191135,0.914987,96.9179,13.1459,8.77038,0.0001,south
-8.2556,-0.806513,1.95763,132.788,1.49266,-0.347171,112.577,10.06,0.145782,0.708502,98.8682,13.2412,7.13869,0.0001,south
-8.7231,-0.831624,1.9777,137.332,6.00345,-0.247294,113.774,10.06,-0.0925048,0.523216,106.405,10.83,7.95795,0.0001,south
-8.3084,-0.779958,1.91587,129.989,3.85238,-0.112901,110.567,10.06,0.240095,0.646484,99.4514,11.5989,7.54332,0.0001,south
-8.3184,-0.83738,1.94166,133.112,3.29743,-0.61486,115.521,10.06,-0.492733,0.814635,103.652,11.9568,8.4635,0.0001,south
-8.1287,-0.719942,1.91346,131.708,-1.8198,-0.550685,103.131,10.06,-0.252308,1.61486,92.0768,17.9703,11.7689,0.0001,south
8.9229,-0.56631,1.95235,84.3975,-4.70431,-0.339428,66.0729,-10.06,-0.0969708,0.76846,59.0703,15.6322,12.4784,0.0001,north
8.4813,-0.469981,2.03328,82.9413,-7.32793,-0.0147901,65.5133,-10.06,-0.0327158,0.728798,61.2954,16.6899,16.4957,0.0001,north
9.1506,-0.498441,1.90206,81.7511,-5.43591,-0.208483,64.1057,-10.06,-0.367268,0.901066,57.5738,16.8283,14.8653,0.0001,north
9.1813,-0.522453,1.97065,83.5819,-4.78987,-0.150342,66.2663,-10.06,-0.166087,0.825379,58.9014,16.0174,13.0939,0.0001,north
8.8283,-0.648926,1.94612,90.7935,-6.38656,-0.183484,74.1956,-10.06,-0.138255,0.663836,68.7023,14.9067,12.1121,0.0001,north
9.2807,-0.507271,1.95346,80.0009,-7.69576,0.00747884,63.5282,-10.06,0.0510594,0.704915,59.797,17.9717,17.8712,0.0001,north
-8.3759,-0.881483,1.94614,128.339,1.984,-0.576031,109.971,10.06,-0.297162,0.815164,97.5367,12.9538,8.10137,0.0001,south
-8.4045,-0.722234,1.95317,130.615,4.6936,-0.0647392,110.969,10.06,0.243145,0.579742,102.095,11.0424,7.35084,0.0001,south
-8.2075,-0.815548,1.95716,134.105,2.20822,-0.408125,113.203,10.06,-0.102708,0.768776,100.874,12.7547,7.68967,0.0001,south
-8.2582,-0.832224,1.94253,130.507,3.05109,-0.338179,112.38,10.06,-0.0446763,0.864249,100.34,11.996,8.82804,0.0001,south
-8.3747,-0.771683,1.95833,133.978,4.00856,-0.331806,112.151,10.06,-0.0655332,0.563295,101.551,11.651,6.76915,0.0001,south
-8.125,-0.841147,1.94332,130.137,3.70586,-0.393553,114.237,10.06,-0.184514,0.647692,102.854,11.379,7.34357,0.0001,south
8.8377,-0.52143,1.96595,82.5327,-5.2689,-0.101514,67.5877,-10.06,-0.120477,0.755392,60.9627,16.2362,12.5262,0.0001,north
8.8987,-0.50125,1.99359,82.4941,-5.01748,-0.0498845,67.0002,-10.06,-0.203184,0.766078,60.3684,16.252,12.5226,0.0001,north
8.8986,-0.507315,1.91878,82.743,-3.10144,-0.400655,69.0815,-10.06,-0.678047,0.900094,60.4396,16.1186,12.7957,0.0001,north
8.873,-0.621544,1.94111,87.4595,-4.8006,-0.323909,73.613,-10.06,-0.428736,0.558873,66.5941,15.7467,9.33054,0.0001,north
8.8745,-0.593471,1.93145,85.594,-4.5762,-0.34952,68.7417,-10.06,-0.56765,0.831383,61.1521,15.8701,12.6745,0.0001,north
8.8992,-0.588409,1.96521,84.8169,-4.62012,-0.0860888,67.379,-10.06,-0.172257,0.682721,60.2575,16.0853,11.4309,0.0001,north
-8.326,-0.843791,1.94403,128.887,1.42698,-0.47452,108.514,10.06,-0.195421,0.940746,96.7372,13.2895,8.72913,0.0001,south
-8.4909,-0.828496,1.97613,135.16,2.96773,-0.411792,114.897,10.06,-0.118545,0.755256,102.324,12.2514,7.80116,0.0001,south
-8.3838,-0.853958,1.95516,133.14,4.28369,-0.45859,113.927,10.06,-0.304657,0.655555,104.019,11.3428,7.7348,0.0001,south
-8.3875,-0.761587,1.94956,135.379,2.83994,-0.318601,114.476,10.06,-0.0426612,0.683218,101.766,12.1582,7.234,0.0001,south
-8.2789,-0.822781,1.95143,127.63,3.35763,-0.414667,112.549,10.06,-0.0929069,0.777315,101.325,11.5736,8.26414,0.0001,south
-8.4309,-0.751158,1.94189,132.482,1.97329,-0.065417,111.391,10.06,0.553751,0.893655,107.227,12.3693,8.29456,0.0001,south
8.7913,-0.531137,1.98676,82.2104,-3.39403,-0.257437,67.8143,-10.06,-0.496506,0.780259,59.6948,16.5035,11.947,0.0001,north
8.8687,-0.41062,1.91745,82.591,-6.01003,0.022855,65.7477,-10.06,-0.00831903,0.642578,59.8429,16.6834,12.1206,0.0001,north
8.7737,-0.480144,1.95168,81.8485,-2.52468,-0.099634,69.3786,-10.06,-0.165588,0.715247,60.3521,16.0096,11.2969,0.0001,north
8.8049,-0.415264,1.96358,82.5165,-5.06601,-0.111524,70.3519,-10.06,-0.230112,0.672502,63.7984,15.6961,11.0468,0.0001,north
8.7482,-0.523728,1.97089,84.9835,-6.29593,-0.21561,65.479,-10.06,-0.00302155,0.741225,60.0028,15.757,13.8469,0.0001,north
8.9084,-0.492154,1.9778,85.9795,-6.02424,-0.0883343,67.7573,-10.06,-0.105287,0.764487,62.0444,15.7326,13.4543,0.0001,north
-8.4794,-0.818193,1.96297,137.782,4.26637,-0.639864,116.266,10.06,-0.558654,0.485914,107.139,11.3423,6.0049,0.0001,south
-8.3053,-0.827082,1.94497,134.285,3.26776,-0.304033,112.71,10.06,-0.0567323,0.700969,100.83,11.8552,7.61361,0.0001,south
-8.319,-0.859812,1.96361,128.906,2.71895,-0.523165,110.664,10.06,-0.332111,0.757042,98.0814,12.2165,7.85077,0.0001,south
-8.2735,-0.895591,1.96094,137.633,5.41416,-0.313935,115.139,10.06,-0.131549,0.524211,106.727,11.0662,7.25703,0.0001,south
-8.4869,-0.804552,1.9408,133.083,2.60325,-0.475081,111.995,10.06,-0.170925,0.728847,99.1883,12.2816,7.59085,0.0001,south
-8.4715,-0.829097,1.95164,134.579,4.47182,-0.591827,110.939,10.06,-0.609276,0.600126,104.548,11.5582,7.42147,0.0001,south
8.815,-0.477932,1.96239,83.0137,-7.31838,0.115823,60.291,-10.06,0.0104398,0.670406,56.1778,16.2969,15.7206,0.0001,north
8.7955,-0.475404,1.97004,82.1268,-3.84363,0.144286,66.5882,-10.06,0.67846,0.736686,58.8357,16.0068,11.871,0.0001,north
8.881,-0.472521,1.93704,85.6592,-5.58575,-0.115928,69.6141,-10.06,-0.183081,0.548862,63.665,16.0699,9.97794,0.0001,north
8.8618,-0.453511,1.99485,82.3254,-5.86547,-0.103584,64.9337,-10.06,-0.163242,0.781498,58.9979,16.2345,13.8247,0.0001,north
8.8515,-0.430246,1.95443,83.4063,-3.69092,-0.102378,69.6044,-10.06,-0.192699,0.748069,61.8506,15.6046,11.431,0.0001,north
8.8904,-0.447367,1.98069,83.9392,-4.0394,0.0638438,72.0032,-10.06,0.0529728,0.882014,63.7039,15.7056,12.4962,0.0001,north
-8.3302,0.366769,1.9896,146.938,6.0414,-0.165281,125.125,10.06,-0.386173,0.445793,117.069,10.2984,6.7182,0.0001,south
-8.4521,0.496022,1.965,137.688,7.98674,0.16116,108.139,10.06,0.0879774,0.337829,104.329,9.07211,8.86405,0.0001,south
-8.3341,0.371831,2.00957,143.577,4.88996,0.275476,123.979,10.06,0.220801,0.551257,114.474,10.3382,6.90713,0.0001,south
-8.654,0.518997,2.00841,145.809,6.01159,0.363132,126.051,10.06,0.32023,0.440242,118.197,10.057,6.60114,0.0001,south
-8.5168,0.406109,1.95606,144.356,3.13712,0.479108,123.805,10.06,0.540485,0.658481,113.079,11.532,6.79898,0.0001,south
-8.5161,0.498362,1.98339,143.175,3.05159,0.518396,121.731,10.06,0.476553,0.676934,109.161,11.9291,7.00608,0.0001,south
8.9544,-0.536827,2.01759,84.4977,-4.39114,-0.11827,68.2655,-10.06,-0.205245,1.03241,60.1781,15.6041,14.6241,0.0001,north
9.0667,-0.457233,1.96582,83.7808,-4.5861,-0.275906,66.6435,-10.06,-0.430323,0.647372,59.5355,16.2031,11.1496,0.0001,north
9.2497,-0.547875,1.99241,82.4859,-5.05576,0.0302817,67.0618,-10.06,0.112014,0.789004,60.3599,16.0778,12.7497,0.0001,north
8.9522,-0.439569,1.99007,83.2429,-7.88245,0.159946,66.743,-10.06,0.231418,0.616983,63.331,16.7208,16.6372,0.0001,north
9.1563,-0.587235,1.97241,83.9727,-5.76361,-0.117276,67.7276,-10.06,-0.128045,0.874782,61.8535,15.8759,14.5108,0.0001,north
8.8648,-0.495974,1.90901,84.7862,-5.56013,0.240757,65.0581,-10.06,0.512276,0.750549,59.0198,17.6719,13.0304,0.0001,north
-8.1866,0.455445,1.97079,138.811,2.51477,0.116715,122.692,10.06,-0.190117,0.6519,111.444,12.0574,6.53813,0.0001,south
-8.5285,0.436688,2.00601,145.427,4.46342,-0.279495,123.864,10.06,-0.690827,0.650878,112.947,11.0346,7.57761,0.0001,south
-8.2881,0.348968,1.92149,132.151,0.6802,0.368972,109.493,10.06,0.140223,0.919996,93.9981,13.7551,8.55498,0.0001,south
-8.3391,0.382619,1.93509,149.253,-1.2157,0.0710297,120.286,10.06,-0.66264,1.48287,113.761,15.8531,10.2332,0.0001,south
-8.2342,0.393639,1.93286,144.781,-1.2699,0.317012,114.837,10.06,0.0579251,1.50793,103.695,16.5283,10.5392,0.0001,south
-8.5053,0.3296,1.96808,144.564,4.32157,0.124031,126.086,10.06,-0.0980368,0.575601,115.049,10.8758,6.70082,0.0001,south
8.9326,-0.476363,1.98323,81.8447,-3.44215,0.0252061,65.1107,-10.06,0.054318,0.898355,56.5914,16.0085,13.5056,0.0001,north
8.8977,-0.470955,1.9446,84.7128,-6.41482,0.206748,68.3419,-10.06,0.262393,0.706624,63.3589,16.9654,13.3123,0.0001,north
8.838,-0.44836,1.96793,83.4842,-6.02604,-0.0358348,67.4309,-10.06,-0.0574983,0.809473,61.5442,16.6969,14.1263,0.0001,north
9.1299,-0.49546,1.90234,83.5022,-4.63036,-0.266605,66.6695,-10.06,-0.497462,0.906779,58.9636,16.5412,13.7634,0.0001,north
8.7556,-0.459642,1.97369,83.3246,-4.78002,-0.033377,64.5675,-10.06,0.236145,0.917652,57.4867,16.2568,14.3004,0.0001,north
9.1231,-0.516924,1.94843,84.2381,-3.87751,-0.128994,71.7942,-10.06,-0.157519,0.6367,64.6402,16.0246,10.1448,0.0001,north
-8.3992,0.377439,1.97075,145.313,3.00563,0.473989,128.041,10.06,0.340978,0.794919,114.916,11.4579,7.70446,0.0001,south
-8.432,0.397782,1.97137,144.807,-0.0312,0.685561,118.771,10.06,0.802388,1.29841,102.445,14.3458,9.87005,0.0001,south
-8.3164,0.455211,1.98012,132.67,-0.7601,0.55392,107.625,10.06,0.51403,1.28583,96.5072,16.0858,10.2887,0.0001,south
-8.1706,0.461225,1.88524,147.209,-1.2566,0.440196,119.879,10.06,0.233014,1.41909,112.869,15.9927,9.56588,0.0001,south
-8.4319,0.259486,1.94614,135.458,8.11286,-0.327819,117.134,10.06,-0.472436,0.231657,113.484,9.46579,6.21055,0.0001,south
-8.3982,0.367557,1.99444,151.248,9.476511,0.303108,125.793,10.06,0.276366,0.0954407,124.633,9.5317,5.94072,0.0001,south
8.8548,-0.484925,1.98414,81.8256,-3.47938,-0.0855903,61.5778,-10.06,0.316022,0.949763,53.9486,16.2473,14.6793,0.0001,north
8.7284,-0.495527,1.96813,89.2958,-6.67228,0.0858595,73.2369,-10.06,0.0819774,0.612701,68.0227,14.5833,11.9948,0.0001,north
8.914,-0.517348,1.92147,81.5513,-6.26791,0.0856337,61.3586,-10.06,0.299897,0.790788,55.5822,16.7615,15.0177,0.0001,north
9.1538,-0.525308,1.95633,81.7681,-3.3856,-0.270923,63.7429,-10.06,0.146676,0.985392,55.4711,15.9693,14.5463,0.0001,north
8.8354,-0.459917,1.95088,84.9875,-2.80256,-0.139751,65.0765,-10.06,0.203479,0.861665,56.6597,16.1172,13.2364,0.0001,north
8.9114,1.18921,1.91287,83.2421,-4.93287,0.554151,63.2347,-10.06,0.469847,0.858899,56.2339,16.4404,14.1023,0.0001,north
-8.4838,0.267401,1.95322,150.874,7.67275,0.715617,125.013,10.06,0.758042,0.234032,120.371,9.60977,5.26989,0.0001,south
-8.8859,0.209073,1.94586,149.49,9.338461,0.40437,102.725,10.06,0.398068,0.15312,101.421,9.46514,9.44241,0.0001,south
-8.3679,0.235218,1.93146,139.179,8.88294,-0.462603,121.262,10.06,-0.53291,0.126854,119.009,9.53651,4.67541,0.0001,south
-8.4244,0.362697,1.91821,145.005,-2.324,0.386609,114.988,10.06,0.260864,1.82955,106.524,18.2329,11.5917,0.0001,south
-8.1046,0.408173,1.86059,118.35,-3.5277,0.389627,90.6393,10.06,0.857435,2.0777,78.2298,22.9944,15.6259,0.0001,south
-8.531,0.312069,1.94532,143.477,7.78751,0.22763,129.665,10.06,0.153125,0.250145,124.969,9.43341,5.85176,0.0001,south
8.9452,-0.530359,1.96711,84.4693,-6.49859,-0.269388,66.1687,-10.06,-0.476608,0.830614,61.185,16.4022,15.5159,0.0001,north
8.8773,-0.748736,1.92992,86.4369,-4.87018,-0.319551,70.8108,-10.06,-0.0593421,0.755591,63.2177,15.9955,11.7851,0.0001,north
8.8998,-0.825934,1.98809,83.0239,-2.87353,-0.668824,68.2544,-10.06,-0.325807,0.792046,59.326,16.0331,12.0858,0.0001,north
8.8432,-0.499264,1.99374,89.5817,-5.82234,0.092478,72.8487,-10.06,0.052645,0.674786,66.6305,15.3367,11.5903,0.0001,north
8.9001,-0.787558,1.99978,88.5855,-4.33124,-0.0637612,72.335,-10.06,0.442188,0.759402,64.2147,15.3408,11.3882,0.0001,north
8.7357,-0.624812,1.9352,113.161,-4.19524,-0.29163,97.246,-10.06,-0.106484,0.641602,88.0001,11.9736,8.18433,0.0001,north
-8.4578,-0.609175,2.21074,131.276,5.01404,0.274567,118.083,10.06,0.722249,0.612188,109.66,11.5853,7.77308,0.0001,south
